Ensembl.Gene.ID	Requested ID	Matched ID(s)	Ensembl.Transcript.ID	Ensembl.Protein.ID	EntrezGene.ID	HGNC.symbol	Description	PSR.total	M7vM8_F61__alternative_model_kappa	M7vM8_F61__alternative_model_omega	M7vM8_F61__null_model_lnL	M7vM8_F61__alternative_model_lnL	M7vM8_F61__LRT_statistic	M7vM8_F61__LRT_P_value_full	M7vM8_F61__LRT_P_value_log10	M7vM8_F61__LRT_P_value_bonf	M7vM8_F61__LRT_P_value_bh	M7vM8_F3X4__alternative_model_kappa	M7vM8_F3X4__alternative_model_omega	M7vM8_F3X4__null_model_lnL	M7vM8_F3X4__alternative_model_lnL	M7vM8_F3X4__LRT_statistic	M7vM8_F3X4__LRT_P_value_full	M7vM8_F3X4__LRT_P_value_log10	M7vM8_F3X4__LRT_P_value_bonf	M7vM8_F3X4__LRT_P_value_bh	M1avM2a_F61__alternative_model_kappa	M1avM2a_F61__alternative_model_omega	M1avM2a_F61__null_model_lnL	M1avM2a_F61__alternative_model_lnL	M1avM2a_F61__LRT_statistic	M1avM2a_F61__LRT_P_value_full	M1avM2a_F61__LRT_P_value_log10	M1avM2a_F61__LRT_P_value_bonf	M1avM2a_F61__LRT_P_value_bh	M1avM2a_F3X4__alternative_model_kappa	M1avM2a_F3X4__alternative_model_omega	M1avM2a_F3X4__null_model_lnL	M1avM2a_F3X4__alternative_model_lnL	M1avM2a_F3X4__LRT_statistic	M1avM2a_F3X4__LRT_P_value_full	M1avM2a_F3X4__LRT_P_value_log10	M1avM2a_F3X4__LRT_P_value_bonf	M1avM2a_F3X4__LRT_P_value_bh
ENSG00000177575	ENSG00000182670	ENSG00000182670	ENST00000359156	ENSP00000352071	9332	CD163	CD163 molecule [Source:HGNC Symbol;Acc:HGNC:1631]	1	5.00608	3.08559	-6551.577905	-6545.112821	12.930168	0.00155686	-2.8077504394	1	0.0060401813	4.93302	3.04608	-6688.219073	-6682.376858	11.68443	0.002902407	-2.5372416872	1	0.0109578456	5.00167	3.0213	-6551.14577	-6545.096158	12.099224	0.002358777	-2.6273131156	1	0.0090513395	4.93182	3.03163	-6687.986657	-6682.37122	11.230874	0.003641218	-2.438753319	1	0.0138698781
ENSG00000177675	ENSG00000204237	ENSG00000204237	ENST00000416109	ENSP00000393474	283316	CD163L1	CD163 molecule-like 1 [Source:HGNC Symbol;Acc:HGNC:30375]	1	4.02647	3.04963	-9695.618116	-9667.426556	56.38312	0	-Inf	0	0	3.83557	2.76035	-9841.079794	-9826.248337	29.662914	0.000000362	-6.4412914295	0.004016752	0.00000261	4.02642	3.045	-9682.886481	-9667.42528	30.922402	0.000000193	-6.714442691	0.002141528	1.44991740013541E-06	3.83556	2.7567	-9840.610828	-9826.246628	28.7284	0.000000578	-6.2380721616	0.006413488	4.21108864084045E-06
ENSG00000177689	ENSG00000055955	ENSG00000055955	ENST00000356790	ENSP00000368304	139422	MAGEB10	melanoma antigen family B, 10 [Source:HGNC Symbol;Acc:HGNC:25377]	1	4.48231	3.73306	-2397.822293	-2389.84947	15.945646	0.000344705	-3.462552417	1	0.0015323905	4.46013	3.23011	-2446.054269	-2436.924618	18.259302	0.000108403	-3.9649586987	1	0.0005325785	4.48574	4.04687	-2397.82129	-2389.834784	15.973012	0.00034002	-3.468495537	1	0.0015424619	4.4606	3.42062	-2442.830446	-2436.919949	11.820994	0.002710839	-2.5668962749	1	0.0106325449
ENSG00000178021	ENSG00000172938	ENSG00000172938	ENST00000317802	ENSP00000417919	388951	TSPYL6	TSPY-like 6 [Source:HGNC Symbol;Acc:HGNC:14521]	2	3.47314	6.46405	-2917.274794	-2906.484408	21.580772	0.000020597	-4.686196031	0.228544312	0.0001131407	3.56649	5.52768	-2943.045724	-2934.338938	17.413572	0.000165459	-3.7813096048	1	0.0007845868	3.47306	6.45409	-2917.133399	-2906.481333	21.304132	0.000023652	-4.6261321297	0.262442592	0.0001315502	3.56652	5.51797	-2942.930084	-2934.337499	17.18517	0.000185476	-3.7317122787	1	0.0009038391
ENSG00000178397	ENSG00000186471	ENSG00000186471	ENST00000313324	ENSP00000317289	84792	FAM220A	family with sequence similarity 220, member A [Source:HGNC Symbol;Acc:HGNC:22422]	1	7.15278	2.92905	-1887.108252	-1882.006351	10.203802	0.006085168	-2.2157274272	1	0.0208333922	7.0898	2.26739	-1926.749782	-1919.123208	15.253148	0.000487328	-3.312178635	1	0.0021406934	7.15226	2.90233	-1886.993005	-1882.006246	9.973518	0.006827757	-2.1657219438	1	0.0235794559	7.09096	2.55399	-1924.382033	-1919.113467	10.537132	0.005150992	-2.2881091246	1	0.0190201022
ENSG00000179059	ENSG00000187735	ENSG00000187735	ENST00000326866	ENSP00000317686	132625	ZFP42	ZFP42 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:30949]	1	2.46882	5.79305	-2762.381125	-2752.951967	18.858316	0.000080347	-4.0950303343	0.891530312	0.0004003279	2.95852	5.7544	-2766.739587	-2758.847643	15.783888	0.000373742	-3.4274280947	1	0.0016796441	2.47287	5.93857	-2762.380392	-2752.946044	18.868696	0.000079931	-4.0972847536	0.886914376	0.0004046142	2.95609	5.68625	-2766.7325	-2758.846314	15.772372	0.000375901	-3.4249265189	1	0.0017429994
ENSG00000179715	ENSG00000160299	ENSG00000160299	ENST00000546455	ENSP00000446688	91523	PCED1B	PC-esterase domain containing 1B [Source:HGNC Symbol;Acc:HGNC:28255]	2	4.4814	8.6834	-3038.209955	-3030.704545	15.01082	0.0005501	-3.2595583551	1	0.0023431515	4.42973	9.77598	-3106.80884	-3098.216451	17.184778	0.000185512	-3.7316279924	1	0.0008725906	4.47511	8.6164	-3038.116451	-3030.695327	14.842248	0.000598476	-3.2229532609	1	0.0026031712	4.37577	9.67941	-3106.748174	-3098.218645	17.059058	0.000197548	-3.7043273628	1	0.0009566814
ENSG00000179873	ENSG00000162877	ENSG00000162877	ENST00000589093	ENSP00000466285	204801	NLRP11	NLR family, pyrin domain containing 11 [Source:HGNC Symbol;Acc:HGNC:22945]	4	3.06177	3.13821	-8431.438724	-8405.153306	52.570836	0	-Inf	0	0	3.06061	2.72171	-8498.231553	-8470.156056	56.150994	0	-Inf	0	0	3.06172	3.10564	-8431.371797	-8405.153683	52.436228	0	-Inf	0	0	3.06077	2.72085	-8490.883771	-8470.155468	41.456606	0.000000001	-9	0.000011096	1.04090056285178E-08
ENSG00000179914	ENSG00000158488	ENSG00000158488	ENST00000326245	ENSP00000323587	55600	ITLN1	intelectin 1 (galactofuranose binding) [Source:HGNC Symbol;Acc:HGNC:18259]	3	3.14788	10.27643	-2284.487129	-2273.773213	21.427832	0.000022233	-4.653001932	0.246697368	0.000121466	3.19648	16.18849	-2327.232812	-2313.726456	27.012712	0.000001362	-5.8658228924	0.015112752	9.10955515370705E-06	3.17329	10.61434	-2284.469274	-2273.728653	21.481242	0.000021647	-4.6646022829	0.240195112	0.0001209442	3.22542	16.6629	-2327.200697	-2313.667207	27.06698	0.000001326	-5.8774564759	0.014713296	9.10476237623762E-06
ENSG00000180205	ENSG00000121797	ENSG00000121797	ENST00000326000	ENSP00000320532	259240	WFDC9	WAP four-disulfide core domain 9 [Source:HGNC Symbol;Acc:HGNC:20380]	2	2.93207	8.14836	-669.057909	-660.389419	17.33698	0.000171919	-3.7646761237	1	0.0008018551	3.2275	6.89206	-687.761209	-680.507545	14.507328	0.000707577	-3.1502262924	1	0.0030173998	2.91075	7.724	-666.857463	-660.382438	12.95005	0.00154146	-2.8120677405	1	0.0061247377	3.22736	6.87996	-687.675485	-680.507513	14.335944	0.000770885	-3.1130104048	1	0.0033702679
ENSG00000180475	ENSG00000100453	ENSG00000100453	ENST00000316770	ENSP00000314324	219960	OR10Q1	olfactory receptor, family 10, subfamily Q, member 1 [Source:HGNC Symbol;Acc:HGNC:15134]	1	3.52936	7.03814	-2945.709837	-2938.606889	14.205896	0.000822676	-3.0847711722	1	0.0033783912	3.5468	7.17953	-2975.468526	-2968.877716	13.18162	0.001372927	-2.8623525541	1	0.005537622	3.53119	7.46344	-2945.320307	-2938.82828	12.984054	0.001515474	-2.8194515101	1	0.0060379531	3.55071	7.60448	-2975.15963	-2969.068026	12.183208	0.002261778	-2.6455500246	1	0.0090243397
ENSG00000180871	ENSG00000161048	ENSG00000161048	ENST00000318507	ENSP00000319635	3579	CXCR2	chemokine (C-X-C motif) receptor 2 [Source:HGNC Symbol;Acc:HGNC:6027]	3	4.22805	4.92502	-2654.796837	-2645.500992	18.59169	0.000091805	-4.0371336651	1	0.0004513373	4.26381	5.40216	-2716.097717	-2706.723627	18.74818	0.000084895	-4.0711178873	0.94199492	0.0004258567	4.22736	5.41634	-2654.68415	-2645.453801	18.460698	0.000098019	-4.0086897325	1	0.0004881593	4.26504	6.0473	-2715.609372	-2706.635208	17.948328	0.00012664	-3.8974290981	1	0.000634974
ENSG00000182634	ENSG00000131068	ENSG00000131068	ENST00000330487	ENSP00000329689	390265	OR10G7	olfactory receptor, family 10, subfamily G, member 7 [Source:HGNC Symbol;Acc:HGNC:14842]	3	5.48431	5.69456	-2349.310038	-2331.37644	35.867196	0.000000016	-7.7958800173	0.000177536	1.35834736036725E-07	5.16481	5.31368	-2385.881713	-2369.497503	32.76842	0.000000077	-7.1135092748	0.000854392	6.02533145275035E-07	5.48395	5.67774	-2348.600193	-2331.369401	34.461584	0.000000033	-7.4814860601	0.000366168	2.76561933534743E-07	5.16439	5.29699	-2385.193317	-2369.491099	31.404436	0.000000152	-6.8181564121	0.001686592	1.18607032348805E-06
ENSG00000182670	ENSG00000205403	ENSG00000205403	ENST00000399017	ENSP00000381981	7267	TTC3	tetratricopeptide repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:12393]	2	3.9792	5.55178	-13085.30726	-13067.53006	35.5544	0.000000019	-7.721246399	0.000210824	1.59715151515152E-07	4.24355	5.17995	-13213.941616	-13198.0492	31.784832	0.000000125	-6.903089987	0.001387	9.55892487939352E-07	3.97854	5.73629	-13085.278077	-13067.523822	35.50851	0.000000019	-7.721246399	0.000210824	1.64835027365129E-07	4.24358	5.41282	-13213.932574	-13198.027752	31.809644	0.000000124	-6.9065783148	0.001375904	0.00000098
ENSG00000182685	ENSG00000101203	ENSG00000101203	ENST00000328540	ENSP00000332389	283870	BRICD5	BRICHOS domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28309]	1	6.2067	11.68952	-1652.443247	-1648.019393	8.847708	0.011987942	-1.9212553669	1	0.0380486855	6.00966	5.35418	-1695.079321	-1689.599664	10.959314	0.00417076	-2.3797848002	1	0.0152332959	6.20145	11.79194	-1652.067836	-1647.872668	8.390336	0.015068211	-1.821938307	1	0.0478661115	6.00449	5.83202	-1695.021619	-1689.531883	10.979472	0.004128934	-2.3841620592	1	0.0155514771
ENSG00000182853	ENSG00000129353	ENSG00000129353	ENST00000328739	ENSP00000328397	284013	VMO1	vitelline membrane outer layer 1 homolog (chicken) [Source:HGNC Symbol;Acc:HGNC:30387]	2	3.15794	5.48148	-1486.671466	-1479.88669	13.569552	0.001130861	-2.9465907732	1	0.0045226736	3.4866	4.98556	-1520.752772	-1513.668223	14.169098	0.000837953	-3.0767803399	1	0.0035179442	3.15861	6.13671	-1486.524457	-1479.864617	13.31968	0.001281351	-2.8923318878	1	0.0051871108	3.48662	4.97601	-1520.627032	-1513.667629	13.918806	0.000949663	-3.0224304823	1	0.0040672
ENSG00000183019	ENSG00000143199	ENSG00000143199	ENST00000333598	ENSP00000329920	199675	MCEMP1	mast cell-expressed membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:27291]	2	4.11925	9.98738	-1567.24381	-1553.527873	27.431874	0.000001105	-5.956637722	0.01226108	7.34636309167166E-06	3.99669	8.87586	-1585.361079	-1572.293342	26.135474	0.000002112	-5.6753060861	0.023434752	0.000013695	4.12471	10.30594	-1566.882043	-1553.499583	26.76492	0.000001542	-5.8119156263	0.017110032	1.03321449275362E-05	4.00128	9.17982	-1584.870052	-1572.26997	25.200164	0.000003372	-5.472112434	0.037415712	2.18486911850555E-05
ENSG00000183035	ENSG00000016602	ENSG00000016602	ENST00000329312	ENSP00000331556	1538	CYLC1	cylicin, basic protein of sperm head cytoskeleton 1 [Source:HGNC Symbol;Acc:HGNC:2582]	2	2.79995	5.99699	-4252.536425	-4233.583993	37.904864	0.000000006	-8.2218487496	0.000066576	5.33461538461538E-08	3.53054	5.1225	-4359.90392	-4345.694959	28.417922	0.000000675	-6.1706962272	0.0074898	4.68405253283302E-06	2.80118	6.06891	-4250.396622	-4233.580888	33.631468	0.00000005	-7.3010299957	0.0005548	4.08541973490427E-07	3.53113	5.22372	-4356.651733	-4345.69024	21.922986	0.000017357	-4.7605253365	0.192593272	0.0001005709
ENSG00000184012	ENSG00000148459	ENSG00000148459	ENST00000398585	ENSP00000381588	7113	TMPRSS2	transmembrane protease, serine 2 [Source:HGNC Symbol;Acc:HGNC:11876]	2	4.13286	4.72926	-3893.192259	-3883.762795	18.858928	0.000080322	-4.0951654862	0.891252912	0.0004003279	4.06349	5.29749	-3940.384153	-3931.260505	18.247296	0.000109056	-3.9623504356	1	0.0005351992	4.13088	5.39284	-3892.686524	-3883.474809	18.42343	0.000099863	-4.0005953914	1	0.0004962292	4.06157	6.08209	-3939.650813	-3930.862887	17.575852	0.000152564	-3.8165479333	1	0.0007550625
ENSG00000184232	ENSG00000132016	ENSG00000132016	ENST00000328965	ENSP00000332613	220323	OAF	OAF homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:28752]	1	5.11755	4.60074	-1635.465033	-1630.311596	10.306874	0.005779506	-2.2381092811	1	0.019905394	5.02742	6.9806	-1670.908024	-1664.565129	12.68579	0.001759202	-2.7546842899	1	0.0069384266	4.91271	8.3063	-1634.317689	-1630.163828	8.307722	0.015703667	-1.8039989226	1	0.0496432732	5.04898	8.01181	-1670.212994	-1664.611139	11.20371	0.003691011	-2.4328546605	1	0.0140354551
ENSG00000184361	ENSG00000184730	ENSG00000184730	ENST00000331780	ENSP00000331532	124783	SPATA32	spermatogenesis associated 32 [Source:HGNC Symbol;Acc:HGNC:26349]	1	5.49908	8.58073	-2627.657868	-2620.970288	13.37516	0.001246295	-2.9043791473	1	0.0049371258	5.38036	9.55637	-2694.560228	-2686.816354	15.487748	0.000433389	-3.3631221159	1	0.0019243235	5.49915	8.74537	-2627.647166	-2620.96867	13.356992	0.001257668	-2.9004339891	1	0.0051005424	5.37259	9.46073	-2693.459595	-2686.815042	13.289106	0.00130109	-2.885692661	1	0.0054206292
ENSG00000184730	ENSG00000163464	ENSG00000163464	ENST00000564831	ENSP00000457539	55911	APOBR	apolipoprotein B receptor [Source:HGNC Symbol;Acc:HGNC:24087]	3	5.19523	7.64407	-7359.238579	-7337.000153	44.476852	0	-Inf	0	0	5.62614	6.898	-7502.900943	-7484.91504	35.971806	0.000000015	-7.8239087409	0.00016644	1.27638036809816E-07	5.19586	7.73652	-7359.238436	-7337.007393	44.462086	0	-Inf	0	0	5.62674	7.02826	-7502.893857	-7484.92145	35.944814	0.000000016	-7.7958800173	0.000177536	1.41915267785771E-07
ENSG00000184857	ENSG00000087074	ENSG00000087074	ENST00000333050	ENSP00000331640	25880	TMEM186	transmembrane protein 186 [Source:HGNC Symbol;Acc:HGNC:24530]	1	3.04329	6.23438	-1566.779579	-1561.813989	9.93118	0.006973835	-2.1565283322	1	0.0235522629	2.78446	8.45138	-1607.422397	-1600.508213	13.828368	0.000993592	-3.0027919139	1	0.0041183776	3.03968	6.10234	-1566.678442	-1561.812114	9.732656	0.007701594	-2.1134193795	1	0.0263025199	2.80554	9.6168	-1606.74441	-1600.398683	12.691454	0.001754227	-2.7559142089	1	0.0071562143
ENSG00000186143	ENSG00000170786	ENSG00000170786	ENST00000335524	ENSP00000335017	339779	PRR30	proline rich 30 [Source:HGNC Symbol;Acc:HGNC:28677]	1	3.63264	13.31699	-3032.183427	-3024.033329	16.300196	0.000288707	-3.5395426861	1	0.0013006467	3.83088	10.85771	-3112.178202	-3099.948312	24.45978	0.000004882	-5.3114022249	0.054170672	2.99616548672566E-05	3.64417	16.00968	-3032.145924	-3023.878152	16.535544	0.000256656	-3.5906485785	1	0.0011841393	3.83087	10.84766	-3108.380899	-3099.948533	16.864732	0.000217706	-3.6621296016	1	0.0010480112
ENSG00000186190	ENSG00000105383	ENSG00000105383	ENST00000375494	ENSP00000364643	359710	BPIFB3	BPI fold containing family B, member 3 [Source:HGNC Symbol;Acc:HGNC:16178]	1	6.77749	5.76636	-3347.052817	-3336.75864	20.588354	0.00003383	-4.4706980022	0.37537768	0.0001786551	5.48287	5.16907	-3468.92061	-3460.399342	17.042536	0.000199187	-3.7007390093	1	0.000931386	6.73136	5.61488	-3347.042255	-3336.721014	20.642482	0.000032926	-4.4824610261	0.365346896	0.0001786537	5.49612	4.91188	-3468.652032	-3460.363796	16.576472	0.000251458	-3.599534543	1	0.0011990451
ENSG00000186318	ENSG00000162851	ENSG00000162851	ENST00000313005	ENSP00000318585	23621	BACE1	beta-site APP-cleaving enzyme 1 [Source:HGNC Symbol;Acc:HGNC:933]	1	5.18153	12.26157	-2384.296842	-2364.910327	38.77303	0.000000004	-8.3979400087	0.000044384	3.6440065681445E-08	5.03926	11.49746	-2457.347787	-2438.495654	37.704266	0.000000006	-8.2218487496	0.000066576	5.36038647342995E-08	5.18343	12.26243	-2383.683659	-2364.910086	37.547146	0.000000007	-8.15490196	0.000077672	6.4943143812709E-08	5.03806	11.46988	-2456.473719	-2438.496932	35.953574	0.000000016	-7.7958800173	0.000177536	1.41915267785771E-07
ENSG00000186458	ENSG00000186976	ENSG00000186976	ENST00000382376	ENSP00000371813	400830	DEFB132	defensin, beta 132 [Source:HGNC Symbol;Acc:HGNC:33806]	2	5.15209	12.83854	-807.121791	-797.587132	19.069318	0.000072302	-4.1408496892	0.802262992	0.0003634041	4.55407	11.74795	-836.958914	-827.699471	18.518886	0.000095208	-4.0213265578	1	0.0004743727	5.15206	12.83251	-807.088012	-797.5865	19.003024	0.000074739	-4.1264527173	0.829303944	0.0003805623	4.55396	11.73986	-836.875738	-827.697623	18.35623	0.000103275	-3.9860047964	1	0.0005263847
ENSG00000186471	ENSG00000177414	ENSG00000177414	ENST00000371431	ENSP00000360485	158798	AKAP14	A kinase (PRKA) anchor protein 14 [Source:HGNC Symbol;Acc:HGNC:24061]	2	2.57271	11.47933	-1375.726831	-1365.020886	21.41189	0.000022411	-4.6495387644	0.248672456	0.000122318	2.65364	9.34094	-1388.01621	-1378.746256	18.539908	0.000094213	-4.0258891669	1	0.0004698371	2.57386	11.50022	-1373.866357	-1365.020835	17.691044	0.000144025	-3.8415621161	1	0.0006960372	2.6481	9.55862	-1386.741993	-1378.730172	16.023642	0.00033152	-3.4794902663	1	0.0015540963
ENSG00000186652	ENSG00000124731	ENSG00000124731	ENST00000311862	ENSP00000312134	5553	PRG2	proteoglycan 2, bone marrow (natural killer cell activator, eosinophil granule major basic protein) [Source:HGNC Symbol;Acc:HGNC:9362]	3	3.87775	5.73733	-1727.430571	-1714.683153	25.494836	0.00000291	-5.536107011	0.03228936	1.81809459459459E-05	3.73473	5.29642	-1759.475871	-1746.568702	25.814338	0.00000248	-5.6055483192	0.02751808	1.58852717830352E-05	3.8777	5.732	-1727.417664	-1714.682524	25.47028	0.000002946	-5.5307672575	0.032688816	1.89280926462073E-05	3.73474	5.29172	-1759.422867	-1746.568494	25.708746	0.000002615	-5.5825283068	0.02901604	1.72202017804154E-05
ENSG00000186976	ENSG00000105374	ENSG00000105374	ENST00000262726	ENSP00000262726	64800	EFCAB6	EF-hand calcium binding domain 6 [Source:HGNC Symbol;Acc:HGNC:24204]	1	5.05734	6.57664	-9898.431918	-9885.014409	26.835018	0.000001489	-5.8271053022	0.016521944	9.73023792697291E-06	5.28077	5.83179	-9981.470929	-9971.473404	19.99505	0.000045512	-4.3418740792	0.505001152	0.0002379836	5.05823	6.71971	-9898.122272	-9885.020186	26.204172	0.000002041	-5.6901569953	0.022646936	1.33847139479905E-05	5.28151	6.01412	-9981.239581	-9971.48051	19.518142	0.000057768	-4.238312668	0.640993728	0.0003081701
ENSG00000187135	ENSG00000146678	ENSG00000146678	ENST00000335523	ENSP00000335038	342865	VSTM2B	V-set and transmembrane domain containing 2B [Source:HGNC Symbol;Acc:HGNC:33595]	1	2.35217	4.4541	-1773.686271	-1766.561314	14.249914	0.000804768	-3.0943293008	1	0.0033134344	2.29474	4.91936	-1819.439034	-1811.389765	16.098538	0.000319335	-3.495753479	1	0.0014509997	2.3704	4.45223	-1773.050501	-1766.379952	13.341098	0.001267703	-2.8969824819	1	0.0051393615	2.29572	4.91463	-1818.889108	-1811.349653	15.07891	0.000531687	-3.2743439583	1	0.0023991862
ENSG00000187735	ENSG00000090402	ENSG00000090402	ENST00000521604	ENSP00000428426	6917	TCEA1	transcription elongation factor A (SII), 1 [Source:HGNC Symbol;Acc:HGNC:11612]	1	1.61232	41.23698	-1461.056754	-1442.412547	37.288414	0.000000008	-8.096910013	0.000088768	7.01723320158103E-08	1.93821	60.25123	-1505.027492	-1485.315386	39.424212	0.000000003	-8.5228787453	0.000033288	2.774E-08	1.61697	41.40342	-1460.337833	-1442.291031	36.093604	0.000000015	-7.8239087409	0.00016644	1.32515923566879E-07	1.93686	60.34109	-1504.285634	-1485.179876	38.211516	0.000000005	-8.3010299957	0.00005548	4.76632302405498E-08
ENSG00000187889	ENSG00000135451	ENSG00000135451	ENST00000343433	ENSP00000345972	199920	C1orf168	chromosome 1 open reading frame 168 [Source:HGNC Symbol;Acc:HGNC:27295]	1	3.81664	7.00362	-4736.956005	-4726.236871	21.438268	0.000022118	-4.6552541463	0.245421328	0.0001209568	4.39338	9.46335	-4802.04438	-4793.607542	16.873676	0.000216734	-3.6640729537	1	0.0010087586	3.81307	6.36211	-4736.149385	-4726.181792	19.935186	0.000046895	-4.3288734598	0.52034692	0.0002479023	4.41366	9.81811	-4802.006845	-4793.584055	16.84558	0.000219801	-3.6579703361	1	0.0010567209
ENSG00000188133	ENSG00000125864	ENSG00000125864	ENST00000342743	ENSP00000345468	401498	TMEM215	transmembrane protein 215 [Source:HGNC Symbol;Acc:HGNC:33816]	1	3.36658	33.86716	-1278.124879	-1270.068006	16.113746	0.000316916	-3.4990558342	1	0.0014179435	4.27116	38.90424	-1310.126426	-1301.305672	17.641508	0.000147637	-3.8308047883	1	0.0007073317	3.39898	34.52486	-1278.052643	-1270.267789	15.569708	0.000415988	-3.3809191973	1	0.0018582137	4.29114	39.53158	-1310.048597	-1301.48059	17.136014	0.000190091	-3.7210384446	1	0.0009242987
ENSG00000188257	ENSG00000176155	ENSG00000176155	ENST00000400520	ENSP00000383364	5320	PLA2G2A	phospholipase A2, group IIA (platelets, synovial fluid) [Source:HGNC Symbol;Acc:HGNC:9031]	2	2.53355	8.65595	-1040.355461	-1029.617234	21.476454	0.000021699	-4.6635602802	0.240772104	0.0001187239	2.69485	5.36174	-1072.657352	-1063.552621	18.209462	0.000111139	-3.9541335152	1	0.0005446989	2.54465	10.45911	-1039.699008	-1029.420845	20.556326	0.000034376	-4.4637446593	0.381436096	0.0001856137	2.69435	5.39176	-1071.199274	-1063.53884	15.320868	0.000471103	-3.3268841302	1	0.002149167
ENSG00000188694	ENSG00000164323	ENSG00000164323	ENST00000340345	ENSP00000339238	643803	KRTAP24-1	keratin associated protein 24-1 [Source:HGNC Symbol;Acc:HGNC:33902]	1	4.20899	6.71869	-1827.994791	-1817.912071	20.16544	0.000041796	-4.3788652795	0.463768416	0.0002170184	4.11447	6.3713	-1859.628566	-1850.439107	18.378918	0.00010211	-3.9909317238	1	0.0005055835	4.20891	6.71522	-1827.842199	-1817.910434	19.86353	0.000048606	-4.3133101174	0.539332176	0.0002562148	4.11436	6.36576	-1859.281029	-1850.438009	17.68604	0.000144386	-3.8404749149	1	0.0007171473
ENSG00000188820	ENSG00000162592	ENSG00000162592	ENST00000368605	ENSP00000357594	441168	FAM26F	family with sequence similarity 26, member F [Source:HGNC Symbol;Acc:HGNC:33391]	1	2.88299	6.31011	-2232.719362	-2223.934324	17.570076	0.000153005	-3.8152943768	1	0.0007221367	2.75648	5.83792	-2274.9723	-2267.501291	14.942018	0.000569354	-3.2446176239	1	0.0024745601	2.88932	6.76178	-2232.518362	-2223.875068	17.286588	0.000176305	-3.753735371	1	0.0008396053	2.75698	5.90307	-2274.896207	-2267.500931	14.790552	0.000614147	-3.2117276653	1	0.0027433877
ENSG00000188984	ENSG00000130414	ENSG00000130414	ENST00000359318	ENSP00000352268	126767	AADACL3	arylacetamide deacetylase-like 3 [Source:HGNC Symbol;Acc:HGNC:32037]	3	4.28415	4.34213	-2966.687051	-2952.894563	27.584976	0.000001023	-5.9901243663	0.011351208	6.84219891500904E-06	4.14574	4.29519	-3013.852176	-2999.845393	28.013566	0.000000826	-6.0830199527	0.009165296	5.66808658008658E-06	4.28392	4.33438	-2966.591938	-2952.890488	27.4029	0.000001121	-5.9503943874	0.012438616	0.000007664	4.14552	4.28786	-3013.653153	-2999.842115	27.622076	0.000001004	-5.9982662872	0.011140384	7.0286334384858E-06
ENSG00000189058	ENSG00000102901	ENSG00000102901	ENST00000343267	ENSP00000345179	347	APOD	apolipoprotein D [Source:HGNC Symbol;Acc:HGNC:612]	1	4.24608	5.35019	-1442.194467	-1434.600689	15.187556	0.000503575	-3.2979358386	1	0.0021632475	3.93965	5.02982	-1471.725182	-1464.743749	13.962866	0.000928971	-3.0319978433	1	0.0038664149	4.2458	5.43731	-1441.926352	-1434.599552	14.6536	0.000657675	-3.1819886665	1	0.0028384138	3.9364	4.90963	-1471.579793	-1464.741253	13.67708	0.001071667	-2.9699401424	1	0.0045490501
ENSG00000189325	ENSG00000009709	ENSG00000009709	ENST00000437635	ENSP00000418983	389384	C6orf222	chromosome 6 open reading frame 222 [Source:HGNC Symbol;Acc:HGNC:33769]	3	5.30962	7.78713	-4389.442873	-4372.392465	34.100816	0.000000039	-7.408935393	0.000432744	3.14494186046512E-07	5.80498	6.29125	-4452.863587	-4439.91843	25.890314	0.000002388	-5.6219656775	0.026497248	1.53696334106729E-05	5.30881	7.98019	-4389.433628	-4372.393654	34.079948	0.00000004	-7.3979400087	0.00044384	3.31223880597015E-07	5.80655	6.32278	-4451.778556	-4439.91822	23.720672	0.000007065	-5.1508878338	0.07839324	4.36002447163515E-05
ENSG00000189350	ENSG00000166825	ENSG00000166825	ENST00000379558	ENSP00000368876	165186	FAM179A	family with sequence similarity 179, member A [Source:HGNC Symbol;Acc:HGNC:33715]	1	5.20967	7.0808	-7162.82879	-7156.781597	12.094386	0.00236449	-2.6262625184	1	0.0088696352	5.27898	36.00171	-7265.665103	-7259.750712	11.828782	0.002700304	-2.5685873403	1	0.0102541318	5.21077	6.44815	-7162.770685	-7156.721556	12.098258	0.002359917	-2.6271032712	1	0.0090513789	5.26784	35.7769	-7265.467713	-7259.672432	11.590562	0.003041876	-2.5168584936	1	0.0117933809
ENSG00000196352	ENSG00000132256	ENSG00000132256	ENST00000367063	ENSP00000356030	1604	CD55	CD55 molecule, decay accelerating factor for complement (Cromer blood group) [Source:HGNC Symbol;Acc:HGNC:2665]	9	3.44111	4.8754	-2858.08997	-2828.496686	59.186568	0	-Inf	0	0	3.51699	4.36554	-2876.038481	-2844.502011	63.07294	0	-Inf	0	0	3.44145	4.93409	-2856.87643	-2828.497325	56.75821	0	-Inf	0	0	3.51707	4.32275	-2874.460461	-2844.50427	59.912382	0	-Inf	0	0
